DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;MOOD;PLAYLISTID;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.33342089050418605;0.6428571428571429;0.9090909090909091;0.40713582138557514;0.759182127981825;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7jOuIhMrkiKj7bvYhRqaym;Flo Rida;Low (feat T-Pain);0.87;0.693;0.0;0.0624
0.1432132844923515;0.5571428571428572;0.09090909090909091;0.16815459904001007;0.7477281332828474;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0gloEpnKRspgRbp5jI7Bbd;Johnny Deluxe;Elskovspony;0.676;0.819;2.26E-5;0.00829
0.2975686169628487;0.45714285714285713;0.8181818181818182;0.38318297659438083;0.6144452858765619;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0KbOREDwQh7iuVT2g1xc0k;Nephew;Superliga;0.685;0.729;0.0014;0.0965
0.30540100388276253;0.6714285714285714;0.45454545454545453;0.17230569583639518;0.7801968951154865;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0OJtYfqiz0Xn53o2TnySQC;Blue;All Rise - Radio Version;0.738;0.692;0.0;0.123
0.4248592319484973;0.6;0.5454545454545454;0.10989852874497731;0.6119840969329798;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7cCulnTCDYdGiSmTKmvJJe;Beyoncé;If I Were a Boy;0.632;0.518;0.0;0.107
0.1320043746746455;0.4;0.6363636363636364;0.2194061820853985;0.7696895115486558;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0txDapP2jEljbbSOF80dyF;Sukkerchok;Hvor Som Helst - Når Som Helst;0.706;0.748;0.0;0.0164
0.11111960150343622;0.6142857142857143;0.6363636363636364;0.32896855798245755;0.9064748201438848;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:2IY5mTFI4Tz2Uh71GL6uRB;Erik Hassle;Hurtful;0.577;0.736;0.0;0.0588
0.5365519349338784;0.8142857142857143;0.45454545454545453;0.14178614424865932;0.8871639530480878;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3CNqo3gYrfexdrtjFmC9he;The Black Eyed Peas;Where Is The Love?;0.835;0.706;0.0;0.104
0.11856992076872012;0.6142857142857143;0.7272727272727273;0.32891383542581965;0.6143506247633471;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:77rlwv75irCcg50920G04u;Timbaland;Apologize;0.659;0.604;0.0;0.0378
0.4702631968555832;0.8714285714285714;0.36363636363636365;0.10645882518488403;0.0;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:6gxycjJNMgmAyfzUXBN80P;James Blunt;Goodbye My Lover;0.432;0.261;0.00342;0.953
