DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.1624878491348584;0.6410256410256411;1.0;0.04165511505406163;0.6072953046177726;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3CqVYchL88Qgtvpa1N24Aa;X Ambassadors;Jungle - Remix;0.464;0.785;1.05E-5;0.00487
0.6407037781090014;0.3717948717948718;0.5454545454545454;0.5051487187611391;0.31237873496313534;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5UUr2ji5Lacg72thqzLyth;David Guetta;Lovers on the Sun (feat. Sam Martin) - Extended;0.625;0.873;0.0141;0.00368
0.18724321171667424;0.8461538461538461;0.6363636363636364;0.35692502673373205;0.8313284180571725;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:6VRhkROS2SZHGlp0pxndbJ;Skrillex;Bangarang (feat. Sirah);0.716;0.972;3.22E-5;0.0145
0.14036679411574104;0.7435897435897436;0.36363636363636365;1.0;0.8318458155477946;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3FUZpoj9VV0sgc8RqbS3xQ;Skrillex;Kyoto (feat. Sirah);0.605;0.92;5.96E-4;0.0012
0.03039984446892619;0.8717948717948718;0.0;0.535664778803121;0.42879317035312375;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5MhsZlmKJG6X5kTHkdwC4B;AronChupa;I'm an Albatraoz;0.883;0.817;0.00449;0.601
0.39803642019311775;0.5128205128205128;0.5454545454545454;0.0;0.6380804553097918;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:6dTCOijsPDH8xrg8K86Vjs;Noisia;Tommy's Theme;0.497;0.727;0.0428;0.00217
0.09966949646814853;0.5128205128205128;0.0;0.7524456414115412;0.6010865347303066;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:15fPBJeBFHlcAyQlK1wj72;Wallpaper.;Hesher;0.759;0.81;2.54E-5;0.109
0.2599118657248396;0.7692307692307693;0.45454545454545453;0.2974375222781101;0.7524253007372914;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:1RJZLVGpBG9nNZiHRQSWTp;Skrillex;Recess;0.658;0.93;0.0;0.0236
0.3371492450262459;0.7692307692307693;0.45454545454545453;0.4139470870133471;0.6560600181089121;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5i7fZq3chLyCHo3VeB6goD;Skrillex;First Of The Year (Equinox);0.429;0.948;0.0148;0.00711
0.2782936945110492;0.6666666666666666;0.6363636363636364;0.6536793536377681;0.6658905704307334;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5q8oybjZelukF4h0CzSUN9;Skrillex;Scary Monsters And Nice Sprites;0.523;0.944;0.557;0.00336
0.1821981725098827;0.7435897435897436;0.6363636363636364;0.3068933423105866;0.8414176691243047;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:0mlf3yOGzVnIVxjybDQL3h;Skrillex;Make It Bun Dem;0.556;0.881;0.0;0.00119
0.5408463482599961;0.0;0.36363636363636365;0.5448037546041429;0.46113051351700945;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5QKPi7unCLHGLv6gJ0c6Vi;New World Sound;Aye;0.771;0.84;0.867;3.98E-4
0.29520121832674484;0.6410256410256411;0.5454545454545454;0.3073092003643709;0.45078256370456604;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3mYP2JXlrv2iLyU8GIAszA;KDrew;Bullseye;0.66;0.729;0.00679;8.51E-4
0.5166645065128637;0.24358974358974358;0.6363636363636364;0.5349716820468139;0.33035829776225584;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5B9T0LdcO3MzkPHSZ8gWfk;Brian Cross;Take Me;0.392;0.936;0.705;0.0545
0.1125008100576761;0.5512820512820513;0.5454545454545454;0.3762624262347024;0.6091061958349502;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:0i5AZhWp6DjoIbafmolfoB;Dillon Francis;Bruk Bruk (I Need Your Lovin);0.752;0.878;0.0346;3.96E-4
0.5609163372432118;0.5512820512820513;0.36363636363636365;0.555101192126421;0.5991462941404734;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3IBMJLY5uN014W1hTzdTRl;Skrillex;Breakn' A Sweat - Zedd Remix;0.58;0.952;0.169;0.00675
0.1763268744734625;0.7948717948717948;1.0;0.3457859717216524;0.22222222222222213;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:6oJflQkp7lFXOQce4wPTAW;Tungevaag & Raaban;Samsara;0.489;0.641;0.0201;0.00598
0.23354286825221957;0.5384615384615384;0.8181818181818182;0.5350409917224443;0.5038158064933386;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5FiWz8fq5DxFWKupu5SW75;Treyy G;Wiki;0.809;0.798;1.48E-4;0.0048
0.22785302313524722;0.6410256410256411;0.8181818181818182;0.3768070022575153;0.720605355064028;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:152kYn6HxbRSWBlkkZHWGN;Dillon Francis;What's Your Name;0.74;0.853;2.17E-4;0.0148
0.496403343918087;0.5769230769230769;0.45454545454545453;0.28654600182185447;0.6243694218083042;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:21tYlvGRZLDTWuvISGJEoi;Rick Ross;The Devil Is A Lie;0.683;0.833;0.0;0.00152
0.22465815566068303;0.782051282051282;0.0;0.2576834726127768;0.45789677920062083;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:4PVm8e67skz8B8wiJP2kwk;Redfoo;New Thang;0.743;0.841;0.0;0.0156
