DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.19782440025203213;0.0;0.8181818181818182;0.2625679149383654;0.9096024865041714;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:3ou4WzNNEixwIFNbEVxCxt;Disturbed;Prayer;0.65;0.914;1.23E-6;6.42E-4
0.156651773858435;0.7159090909090909;0.5454545454545454;0.19608430215575162;0.8685751676754456;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5omWAB5iNMHvbAfBSzkdu8;Sick Puppies;You're Going Down;0.488;0.842;0.00127;0.0116
0.2747007118345753;0.0;0.7272727272727273;0.8529824151428405;0.9117945362342548;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:23wKgirbhDdEQLyO9IwyIO;Disturbed;Indestructible;0.429;0.966;0.124;2.09E-4
0.21422731840928144;0.0;0.6363636363636364;0.22529502833440443;0.8520857189595943;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0vyCqNINi2EGdDzpvewBiX;Disturbed;Inside The Fire;0.463;0.962;0.109;2.33E-4
0.22743687480147262;0.38636363636363635;0.36363636363636365;0.21753227785242743;0.8220840831015866;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2gpH9qFbAA9uDsib5phpil;Flaw;Payback;0.405;0.946;0.77;5.38E-6
0.1592215643697374;0.3409090909090909;0.09090909090909091;0.6705395221125199;0.9700637984622935;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:3of8taLfycNG0azsVMU5FT;Static-X;Z28;0.539;0.986;2.8E-6;0.00128
0.2435091309577742;0.2727272727272727;0.36363636363636365;0.6707586025588597;0.8935056437101259;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2oM9EvnPUwgON8JNEZYcbo;Static-X (Featuring Burton C. Bell);Burning Inside;0.51;0.995;2.08E-5;2.94E-5
0.15889090236878967;0.29545454545454547;0.09090909090909091;0.9858620085295322;0.9056109929658105;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5F5gatDrzYxaN7HtiXrQkp;Fear Factory;Back The Fuck Up;0.529;0.75;2.38E-4;4.92E-4
0.2009839147256547;0.45454545454545453;0.8181818181818182;0.4301206402991179;0.8860134140356616;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:12PJ8kfsZI7bZP3DGmsjqy;Fear Factory;Edgecrusher;0.654;0.794;4.48E-4;2.03E-4
0.22176094439150382;0.3068181818181818;1.0;0.35678711222761;0.891084573858989;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5liUsaBQzBDAk7Y0uEn9MX;Fear Factory;Replica;0.574;0.943;0.0317;3.69E-5
0.194387598352418;0.29545454545454547;0.2727272727272727;0.0929412280189286;0.8762964174709634;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:17zyMuvOSp1Ogo60aRXuKI;Fear Factory;Invisible Wounds (The Suture Mix);0.544;0.838;6.45E-5;0.00364
0.2303008763844844;0.22727272727272727;0.0;0.5319711398025355;0.8060526746278422;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2fTBzZKAfEgwo7X4D4qu4Y;Fear Factory;Resurrection (T.L.A. Big Rock Mix);0.154;0.933;0.00983;3.98E-4
0.27041382219236715;0.5227272727272727;0.09090909090909091;0.6512093240637963;0.8880745951251432;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:1OGFtaUgHAQjtSk7mhDwr9;Adema;Giving In;0.383;0.962;0.0122;1.71E-4
0.2380766406823614;0.5113636363636364;0.5454545454545454;0.2899164573231291;0.907803042695894;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4pawqkNZXTbqrYAd0I5Wtb;Adema;Immortal;0.482;0.938;0.177;2.54E-4
0.19355443425554184;0.42045454545454547;0.9090909090909091;0.37981246713793315;0.9011287420251921;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:1OGMyqd5PKvCS45J5AyunP;Adema;Freaking Out;0.508;0.979;0.129;5.08E-5
0.19907414639734639;0.5681818181818182;0.9090909090909091;0.7377387976865106;0.9138884344838868;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6adhpSbrhat9S0WEVjf4HP;Adema;The Way You Like It;0.424;0.936;0.0;2.49E-4
0.17567655528304146;0.23863636363636365;0.36363636363636365;0.4947274639247532;0.951349582856208;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0gaP2rTeFB5onIi70rolNU;Drowning Pool;Bodies;0.656;0.927;0.00328;0.00364
0.24368357469055765;0.07954545454545454;0.0;0.5097417771805809;0.9122525764763618;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5HSF6e1WBeIGVDd3ChAnS9;Drowning Pool;Tear Away;0.612;0.658;0.00393;4.7E-4
0.1808135326678435;0.022727272727272728;1.0;0.3346599871472805;0.8922296744642565;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:79WyTgYenPrfl45mbUG1s0;Drowning Pool;Enemy;0.555;0.927;7.34E-5;1.51E-5
0.19494347502330256;0.0;0.36363636363636365;0.3935853245311679;0.950564371012596;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6jTa0UYwaXjR2wO1849wLx;Drowning Pool;Let The Sin Begin;0.547;0.978;8.41E-5;1.76E-5
0.1696009664703524;0.011363636363636364;0.36363636363636365;0.6789741192966057;0.9548503189923114;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2jNaSCc1q2m9vDH5Ex29wX;Drowning Pool;Step Up;0.43;0.958;4.73E-6;8.44E-6
0.24432537140893257;0.3522727272727273;0.5454545454545454;0.5154670795115968;0.8487485686242434;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4axNeYYG8XVKh5oUZVSGJ9;Coal Chamber;Loco;0.497;0.914;0.00105;0.00178
0.19305063034071204;0.23863636363636365;0.6363636363636364;0.5153502366068822;0.8907901194176345;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:00YPkFL1yiBxAsaBShGCt1;Coal Chamber;Sway;0.476;0.798;0.0562;8.59E-4
0.4248095438947297;0.29545454545454547;0.6363636363636364;0.7956563650172344;0.8653034516603958;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6tCp9CzQ92XJxmN6WAsJsF;Stabbing Westward;Waking Up Beside You;0.328;0.857;0.15;5.69E-4
0.2816966866105322;0.7045454545454546;0.18181818181818182;0.5253622130046153;1.0;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5Pm9uuEL0q6aXSRT3161UP;Slipknot;Psychosocial;0.576;0.989;0.0032;0.00252
0.10520389087633242;0.7727272727272727;0.6363636363636364;0.2182625460068938;0.9037461148372321;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2gscB6kDOmrv1P6qs2KXE3;Slipknot;Wait And Bleed;0.358;0.995;0.0;0.00152
0.24161758809408507;0.8181818181818182;0.36363636363636365;0.5887421861307472;0.9634549321118927;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:61mWefnWQOLf90gepjOCb3;Slipknot;Duality;0.354;0.982;2.94E-4;2.37E-4
0.2754479558839611;0.7954545454545454;0.5454545454545454;0.5226675235146345;0.9644037297562571;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6wqJeItl3Vc3az4ZicSQAB;Slipknot;Before I Forget;0.291;0.974;5.44E-6;0.0177
0.32500299418347317;0.6136363636363636;1.0;0.766175439621429;0.9655488303615246;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0fX9KPa0i9RGDI59gI90i9;Slipknot;Vermilion;0.219;0.989;0.0156;0.00421
